title,poet,dynasty,textual,translation
白驹,诗经,先秦,所谓伊人，于焉逍遥,所说那位贤德人，请在这儿尽逍遥
白驹,诗经,先秦,皎皎白驹，食我场藿,光亮皎洁小白马，吃我园中嫩豆叶
白驹,诗经,先秦,絷之维之，以永今夕,拴好缰绳绊住脚，就在我家过今夜
白驹,诗经,先秦,所谓伊人，于焉嘉客,所说那位贤德人，在此做客心意惬
白驹,诗经,先秦,皎皎白驹，贲然来思,光亮皎洁小白马，快速来到我的家
白驹,诗经,先秦,尔公尔侯，逸豫无期,为公为侯多高贵，安逸享乐莫还家
白驹,诗经,先秦,慎尔优游，勉尔遁思,悠闲自在别过分，不要避世图闲暇
白驹,诗经,先秦,皎皎白驹，在彼空谷,光亮皎洁小白马，空旷山谷留身影
白驹,诗经,先秦,生刍一束，其人如玉,一束青草作饲料，那人品德似琼英
白驹,诗经,先秦,毋金玉尔音，而有遐心,走后别忘把信捎，切莫疏远忘友情
白驹,诗经,西周,皎皎白驹，食我场苗,光亮皎洁小白马，吃我园中嫩豆苗
白驹,诗经,西周,絷之维之，以永今朝,拴好缰绳绊住脚，就在我家过今朝
白驹,诗经,西周,所谓伊人，于焉逍遥,所说那位贤德人，请在这儿尽逍遥
白驹,诗经,西周,皎皎白驹，食我场藿,光亮皎洁小白马，吃我园中嫩豆叶
白驹,诗经,西周,絷之维之，以永今夕,拴好缰绳绊住脚，就在我家过今夜
白驹,诗经,西周,所谓伊人，于焉嘉客,所说那位贤德人，在此做客心意惬
白驹,诗经,西周,皎皎白驹，贲然来思,光亮皎洁小白马，快速来到我的家
白驹,诗经,西周,尔公尔侯，逸豫无期,为公为侯多高贵，安逸享乐莫还家
白驹,诗经,西周,慎尔优游，勉尔遁思,悠闲自在别过分，不要避世图闲暇
白驹,诗经,西周,皎皎白驹，在彼空谷,光亮皎洁小白马，空旷山谷留身影
白驹,诗经,西周,生刍一束，其人如玉,一束青草作饲料，那人品德似琼英
白驹,诗经,西周,毋金玉尔音，而有遐心,走后别忘把信捎，切莫疏远忘友情
白莲,陆龟蒙,唐代,素蘤多蒙别艳欺，此花端合在瑶池,素雅之花常常要被艳花欺，白莲花总应生长在瑶池里
白莲,陆龟蒙,唐代,无情有恨何人觉，月晓风清欲堕时,月儿明风儿清花儿要凋谢，只有恨却无情谁人了解你
白鹿洞二首·其一,王贞白,唐代,读书不觉已春深，一寸光阴一寸金,专心读书，不知不觉春天过完了，每一寸时间就像一寸黄金珍贵
白鹿洞二首·其一,王贞白,唐代,不是道人来引笑，周情孔思正追寻,并不是道人过来嘲笑，周公的精义孔子的思想教导投入钻研中
白马篇,李白,唐代,龙马花雪毛，金鞍五陵豪,你骑着白雪花毛的龙马，金鞍闪耀，好一个五陵豪侠
白马篇,李白,唐代,秋霜切玉剑，落日明珠袍,你所佩之剑，色如秋霜，切玉如泥；你所穿之袍，缀有明珠，耀如落日
白马篇,李白,唐代,斗鸡事万乘，轩盖一何高,原来你是侍奉皇上斗鸡徒，乘坐的马车轩盖高高
白马篇,李白,唐代,弓摧南山虎，手接太行猱,你张弓可摧南山虎，伸臂手接太行飞猱
白马篇,李白,唐代,酒后竞风采，三杯弄宝刀,你酒后风采飞扬，三杯下肚，笑弄宝刀
白马篇,李白,唐代,杀人如剪草，剧孟同游遨,你杀人如剪草，与剧孟一同四海遨游
白马篇,李白,唐代,发愤去函谷，从军向临洮,你终于想起改变自己的游荡生活，要争取功名你于是发愤去了函谷关，跟随大军去到临洮前线
白马篇,李白,唐代,叱咤经百战，匈奴尽奔逃,叱咤风云经百战，匈奴如鼠尽奔逃
白马篇,李白,唐代,归来使酒气，未肯拜萧曹,你归来豪气不改，终日饮酒，不肯给萧曹宰相下拜
白马篇,李白,唐代,羞入原宪室，荒淫隐蓬蒿,羞于学原宪，居住荒僻蓬蒿的地方
白梅,王冕,元代,冰雪林中著此身，不同桃李混芳尘,白梅生长在有冰有雪的树林之中，并不与桃花李花混在一起，沦落在世俗的尘埃之中
白梅,王冕,元代,忽然一夜清香发，散作乾坤万里春,忽然间，这一夜清新的香味散发出来，竟散作了天地间的万里新春
白头吟,李白,唐代,锦水东北流，波荡双鸳鸯,锦江之水潺潺流向远方，水波荡漾，一对鸳鸯在水波荡漾处快乐相伴
白头吟,李白,唐代,雄巢汉宫树，雌弄秦草芳,它们虽然来自不同的地方，一个家在长安，一个家在芳草迷漫处
白头吟,李白,唐代,宁同万死碎绮翼，不忍云间两分张,但彼此心心相许，宁愿共死也不忍分离
白头吟,李白,唐代,此时阿娇正娇妒，独坐长门愁日暮,此时阿娇失宠了，长门宫前无限凄凉，她常常愁苦地独坐到天黑
白头吟,李白,唐代,但愿君恩顾妾深，岂惜黄金买词赋,但愿汉武帝还能够顾念往日的恩情，为了这，又岂会顾惜黄金不让司马相如为自己作赋呢
白头吟,李白,唐代,相如作赋得黄金，丈夫好新多异心,相如作赋得到了黄金，就喜新厌旧，对卓文君怀有异心了
白头吟,李白,唐代,一朝将聘茂陵女，文君因赠白头吟,他要聘茂陵一女子为妾，卓文君十分伤心，作《白头吟》以相赠
白头吟,李白,唐代,东流不作西归水，落花辞条归故林,从来没有见过东流之水返回西去的，凋零落败的花朵也会重返故林
白头吟,李白,唐代,兔丝固无情，随风任倾倒,菟丝本就无情，任风倾倒
白头吟,李白,唐代,谁使女萝枝，而来强萦抱,但菟丝紧紧地缠在女萝上，与它萦抱在一起
白头吟,李白,唐代,两草犹一心，人心不如草,自然界的两草尚且如此，人心却不如草那样执著坚定
白头吟,李白,唐代,莫卷龙须席，从他生网丝,不要把龙须席子卷起来，任它落满灰尘，生满蛛网
白头吟,李白,唐代,且留琥珀枕，或有梦来时,暂且留着琥珀枕头，或许彼此还会有相梦的时候
白头吟,李白,唐代,覆水再收岂满杯，弃妾已去难重回,覆水难收，弃妾难以重回
白头吟,李白,唐代,古来得意不相负，只今惟见青陵台,自古以来，至死不相负的爱情，只有青陵台的韩凭及其妻子何氏
白雪歌送武判官归京,岑参,唐代,北风卷地白草折，胡天八月即飞雪,北风席卷大地把白草吹折，胡地天气八月就纷扬落雪
白雪歌送武判官归京,岑参,唐代,忽如一夜春风来，千树万树梨花开,忽然间宛如一夜春风吹来，好像是千树万树梨花盛开
白雪歌送武判官归京,岑参,唐代,散入珠帘湿罗幕，狐裘不暖锦衾薄,雪花散入珠帘打湿了罗幕，狐裘穿不暖锦被也嫌单薄
白雪歌送武判官归京,岑参,唐代,将军角弓不得控，都护铁衣冷难着,将军都护手冻得拉不开弓，铁甲冰冷得让人难以穿着
白雪歌送武判官归京,岑参,唐代,瀚海阑干百丈冰，愁云惨淡万里凝,沙漠结冰百丈纵横有裂纹，万里长空凝聚着惨淡愁云
白雪歌送武判官归京,岑参,唐代,中军置酒饮归客，胡琴琵琶与羌笛,主帅帐中摆酒为归客饯行，胡琴琵琶羌笛合奏来助兴
白雪歌送武判官归京,岑参,唐代,纷纷暮雪下辕门，风掣红旗冻不翻,傍晚辕门前大雪落个不停，红旗冻僵了风也无法牵引
白雪歌送武判官归京,岑参,唐代,轮台东门送君去，去时雪满天山路,轮台东门外欢送你回京去，你去时大雪盖满了天山路
白雪歌送武判官归京,岑参,唐代,山回路转不见君，雪上空留马行处,山路迂回曲折已看不见你，雪上只留下一行马蹄印迹
白云歌送刘十六归山,李白,唐代,楚山秦山皆白云，白云处处长随君,壮丽的山河，不论楚秦，处处飞白云，白云处处飞，为着长随你
白云歌送刘十六归山,李白,唐代,长随君，君入楚山里，云亦随君渡湘水,长随你，你去楚山隐居，白云也跟随你渡过湘江水
白云歌送刘十六归山,李白,唐代,湘水上，女萝衣，白云堪卧君早归,湘江上，女萝做流苏，潇洒又飘逸，那里的白云真美丽，你早去早享受
白云泉,白居易,唐代,天平山上白云泉，云自无心水自闲,太平山上的白云泉清澈可人，白云自在舒卷，泉水从容奔流
白云泉,白居易,唐代,何必奔冲山下去，更添波浪向人间,白云泉啊，你又何必冲下山去，给原本多事的人间在添波澜
百丈山记,朱熹,宋代,登百丈山三里许，右俯绝壑，左控垂崖，垒石为磴，十余级乃得度,登上百丈山三里来路，向右边俯视，是又深又险的山沟，路的左边靠着陡峭的山崖，路面是垒起来的石磴，上了十几个台阶才过去了这段险区
百丈山记,朱熹,宋代,山之胜，盖自此始,百丈山的胜景，从此开始了
百丈山记,朱熹,宋代,循磴而东，即得小涧,顺着石磴往东走，遇到一条小涧
百丈山记,朱熹,宋代,石梁跨于其上,一座石桥横跨在它上面
百丈山记,朱熹,宋代,皆苍藤古木，虽盛夏亭午无暑气,两旁都是苍青色的藤条和古老的树木，即使是盛夏的正午，也没有一点热气
百丈山记,朱熹,宋代,水皆清澈，自高淙下，其声溅溅然,涧水全是清澈见底，从高处流下来，发出”溅溅”的声响
百丈山记,朱熹,宋代,度石梁，循两崖曲折而上，得山门,走过石桥，沿着两旁都是山崖的小路曲曲折折地登上去，遇到了一座寺院的大门
百丈山记,朱熹,宋代,小屋三间，不能容十许人，然前瞰涧水，,有三间小房子，连十来个人也容纳不下来，但是前面可以俯视涧水
百丈山记,朱熹,宋代,后临石池，风来两峡间，终日不绝,大门的后面临着石池，风从两旁的山峡间吹来，整天不断
百丈山记,朱熹,宋代,门内跨池又为石梁,大门里边，又有一座石桥横跨在石池上
百丈山记,朱熹,宋代,度而北，蹑石梯，数级入庵,过了石桥往北走，踩着石梯，上几级就到了尼姑庵
百丈山记,朱熹,宋代,庵才老屋数间，卑庳迫隘，无足观,尼姑庵仅有几间旧房子，房子又矮又窄，没有什么值得观看的地方
百丈山记,朱熹,宋代,独其西阁为胜,只有西阁美好
百丈山记,朱熹,宋代,水自西谷中循石罅奔射出阁下，南与东谷水并注池中,溪水从西面山谷中顺着裂缝从西阁下面象箭射一般飞奔流出，向南与东面山谷中的水一块注入石池中
百丈山记,朱熹,宋代,自池而出，乃为前所谓小涧者,水从石池中再流出来，就形成了前面所说的那条小涧
百丈山记,朱熹,宋代,阁据其上流，当水石峻激相搏处，最为可玩,西阁座落在它的上游，在激流和峻石相搏击的地方，最值得欣赏
百丈山记,朱熹,宋代,乃壁其后，无所睹,后面是一座石壁，没有什么可看的
百丈山记,朱熹,宋代,独夜卧其上，则枕席之下，终夕潺潺,一个人晚上躺在西阁里面，枕头和卧席下面整夜都能听到潺潺的流水声
百丈山记,朱熹,宋代,久而益悲，为可爱耳,越听得时间长越感到悲哀，但也很有意思
百丈山记,朱熹,宋代,出山门而东十许步，得石台,从寺院的大门出来往东走十来步，遇到一座石台
百丈山记,朱熹,宋代,下临峭岸，深昧险绝,石台下临陡峭的崖岸，幽深昏暗极其险峻
百丈山记,朱熹,宋代,于林薄间东南望，见瀑布自前岩穴瀵涌而出，投空下数十尺,从草木丛生的地方向东南望去，见一瀑布从前面的岩穴中喷涌而出，又从几十尺的高空中投下来
百丈山记,朱熹,宋代,其沫乃如散珠喷雾，目光烛之，璀璨夺目，不可正视,溅起的水沫象散落的珍珠，又象喷射的雾气，被阳光一照，光彩耀眼，不能正眼去看
百丈山记,朱熹,宋代,台当山西南缺，前揖芦山，一峰独秀出，而数百里间峰峦高下亦皆历历在眼,石台在山西南的缺口处，它的前面对着芦山，有一座特别秀丽的山峰出现在眼前，而远近几百里高低不同的峰峦也都一个个清清楚楚地呈现在眼前
百丈山记,朱熹,宋代,日薄西山，余光横照，紫翠重迭，不可殚数,太阳迫近西山了，余光横射过来，紫色和翠绿色重重叠叠，数也数不完
百丈山记,朱熹,宋代,旦起下视，白云满川，如海波起伏,早晨起来往山下望去，白云铺满平野，就象一起一伏的大海波涛一样
百丈山记,朱熹,宋代,而远近诸山出其中者，皆若飞浮来往,而远远近近从云中露出来的山峰，都象来来往往飘飞浮动一样
百丈山记,朱熹,宋代,或涌或没，顷刻万变,有的涌出，有的沉没，转眼之间千变万化
百丈山记,朱熹,宋代,台东径断，乡人凿石容磴以度，而作神祠于其东，水旱祷焉,石台往东的小路断绝了，当地的人凿出些仅能容下脚的石磴来通过，并在东面建了一座神祠，遇到水涝或旱灾就到那里去祈祷
百丈山记,朱熹,宋代,畏险者或不敢度,害怕危险的人有的就不敢过去
百丈山记,朱熹,宋代,然山之可观者，至是则亦穷矣,而山上可观赏的景致，到这里也就没有了
百丈山记,朱熹,宋代,余与刘充父、平父、吕叔敬、表弟徐周宾游之,我同刘充父、刘平父、吕叔敬、表弟徐周宾到这里来游览
百丈山记,朱熹,宋代,既皆赋诗以纪其胜，余又叙次其详如此,已经把山上的胜景都写诗记述过了，我又按照次序这样详细记述下来
百丈山记,朱熹,宋代,而其最可观者，石磴、小涧、山门、石台、西阁、瀑布也,山上最值得观赏的地方是石磴、小涧、寺院大门、石台、西阁和瀑布
百丈山记,朱熹,宋代,因各别为小诗以识其处，呈同游诸君,因此分别作了短诗来描述这些地方，并呈送给了一同来游览的人
百丈山记,朱熹,宋代,又以告夫欲往而未能者,现在又写了这篇游记，用它来告诉那些想去游览而未能去的人
柏林寺南望,郎士元,唐代,溪上遥闻精舍钟，泊舟微径度深松,还在溪上航行，就已听到寺庙的悠悠钟声，停船拾阶而上，山路蜿蜒穿越着秘密松林
柏林寺南望,郎士元,唐代,青山霁后云犹在，画出东南四五峰,雨后初晴，山色青翠，白云悠悠飘荡，眺望西南，四五青峰，更加郁郁葱葱，犹若刚刚画成
