poetryId,标题,诗文,翻译,朝代,诗人,标签
29118,无题·凤尾香罗薄几重,凤尾香罗薄几重，碧文圆顶夜深缝。扇裁月魄羞难掩，车走雷声语未通。曾是寂寥金烬暗，断无消息石榴红。斑骓只系垂杨岸，何处西南任好风。,"织着凤尾纹的绫罗，薄薄重重；
碧纹的圆顶罗帐，我深夜赶缝。
那回邂逅，来不及用团扇掩盖；
可你驱车隆隆而过，无语相通。
曾因寂寥不眠，想到更残烛尽；
却无你的消息，等到石榴花红。
也许你在垂杨岸，栓系斑骓马；
怎能等到，送去会你的西南风。",唐代,李商隐,思念
29208,幽居冬暮,羽翼摧残日，郊园寂寞时。晓鸡惊树雪，寒鹜守冰池。急景忽云暮，颓年浸已衰。如何匡国分，不与夙心期。,"是鸟翅膀被摧残的日子，在郊外园林寂寞的时节。
晨鸡因树上雪光而惊啼，鸭子在严寒中苦守冰池。
白天短促很快便到夜晚，垂暮之年身体渐已变衰。
我本有匡救国家的职分，在不能与我的夙愿相期？",唐代,李商隐,冬天
29208,幽居冬暮,羽翼摧残日，郊园寂寞时。晓鸡惊树雪，寒鹜守冰池。急景忽云暮，颓年浸已衰。如何匡国分，不与夙心期。,"是鸟翅膀被摧残的日子，在郊外园林寂寞的时节。
晨鸡因树上雪光而惊啼，鸭子在严寒中苦守冰池。
白天短促很快便到夜晚，垂暮之年身体渐已变衰。
我本有匡救国家的职分，在不能与我的夙愿相期？",唐代,李商隐,写景
29208,幽居冬暮,羽翼摧残日，郊园寂寞时。晓鸡惊树雪，寒鹜守冰池。急景忽云暮，颓年浸已衰。如何匡国分，不与夙心期。,"是鸟翅膀被摧残的日子，在郊外园林寂寞的时节。
晨鸡因树上雪光而惊啼，鸭子在严寒中苦守冰池。
白天短促很快便到夜晚，垂暮之年身体渐已变衰。
我本有匡救国家的职分，在不能与我的夙愿相期？",唐代,李商隐,爱国
29222,滞雨,滞雨长安夜，残灯独客愁。故乡云水地，归梦不宜秋。,"连绵不断的夜雨，留滞在长安之夜；独对黯淡的残灯，客子更触绪生愁。
我向往着的故乡，美丽的云水之地；怕的是归乡之梦，不宜于这个清秋。",唐代,李商隐,抒情
29222,滞雨,滞雨长安夜，残灯独客愁。故乡云水地，归梦不宜秋。,"连绵不断的夜雨，留滞在长安之夜；独对黯淡的残灯，客子更触绪生愁。
我向往着的故乡，美丽的云水之地；怕的是归乡之梦，不宜于这个清秋。",唐代,李商隐,思乡
29226,正月崇让宅,密锁重关掩绿苔，廊深阁迥此徘徊。先知风起月含晕，尚自露寒花未开。蝙拂帘旌终展转，鼠翻窗网小惊猜。背灯独共馀香语，不觉犹歌起夜来。,"重门紧锁，庭院深深，小径上长满了青苔，游廊幽曲，小阁萦回我独自寂寞地徘徊。
看月色含晕迷蒙，可预知明晨定要起风，夜露是这般清寒，春花何时才能盛开。
蝙蝠来回飞串拂着帘旌，通宵辗转难以入睡，老鼠也翻动窗网，让人一阵阵吃惊疑猜。
背着灯光独坐，像在与亡妻共语，不知不觉间低声唱起了《起夜来》。",唐代,李商隐,写景
29266,题小松,怜君孤秀植庭中，细叶轻阴满座风。桃李盛时虽寂寞，雪霜多后始青葱。一年几变枯荣事，百尺方资柱石功。为谢西园车马客，定悲摇落尽成空。,"我喜爱你独秀挺立在庭园中的小松，那细叶轻阴带来满座清风。
桃李盛开的季节，你虽然寂寞，但进入霜雪繁多的严冬，就显得郁郁葱葱。
一年之内桃李等花卉几经枯荣，而你长大后，则具栋梁之功。
请告诉那些去西园观花的人们：在雪飞霜落的园中，他们定会为枝叶光秃秃的桃李等花卉而悲伤动容！",唐代,李商隐,咏物
29266,题小松,怜君孤秀植庭中，细叶轻阴满座风。桃李盛时虽寂寞，雪霜多后始青葱。一年几变枯荣事，百尺方资柱石功。为谢西园车马客，定悲摇落尽成空。,"我喜爱你独秀挺立在庭园中的小松，那细叶轻阴带来满座清风。
桃李盛开的季节，你虽然寂寞，但进入霜雪繁多的严冬，就显得郁郁葱葱。
一年之内桃李等花卉几经枯荣，而你长大后，则具栋梁之功。
请告诉那些去西园观花的人们：在雪飞霜落的园中，他们定会为枝叶光秃秃的桃李等花卉而悲伤动容！",唐代,李商隐,抒情
29275,春日寄怀,世间荣落重逡巡，我独丘园坐四春。纵使有花兼有月，可堪无酒又无人。青袍似草年年定，白发如丝日日新。欲逐风波千万里，未知何路到龙津。,"人世的升降是瞬息即变，而我却在家中呆坐了四年。
哪怕是有花又有月亮，但就没人把我推荐。
八品官的青袍年年都一样，头上的白发却越来越亮眼。
一心想去追逐风波千万里，却不知哪条路才能见龙颜！",唐代,李商隐,春天
29320,回中牡丹为雨所败二首,下苑他年未可追，西州今日忽相期。水亭暮雨寒犹在，罗荐春香暖不知。舞蝶殷勤收落蕊，有人惆怅卧遥帷。章台街里芳菲伴，且问宫腰损几枝？浪笑榴花不及春，先期零落更愁人。玉盘迸泪伤心数，锦瑟惊弦破梦频。万里重阴非旧圃，一年生意属流尘。前溪舞罢君回顾，并觉今朝粉态新。,"其一
在曲江林苑往年不可回忆，在西州今天忽然相互盼望。
水边亭台幕天大雨春寒之气还存在，丝罗褥子春天散香虽温暖让人没感知。
飞舞的蝴蝶专注采收落花之粉，美人在远处忧愁地卧在帷幕中。
长安章台街里还有其他花朵为伴，暂且问您牡丹花如楚宫女的细腰在风雨后又减损多少枝？

其二
不要笑石榴花盛开迟而赶不上芳春，牡丹春过早地凋落更是愁人。
它那花冠如洁白的玉盘，泪珠飞溅，伤心屡屡；无情风雨像急奏的锦瑟，繁弦促柱，破梦频频。
万里阴云密布，已不是过去花圃，一年美好生机，早付与污泥流尘。
在前溪舞歇歌残后您若再回头看看，定会感觉到今朝风雨里牡丹的娇美姿容正奇新。",唐代,李商隐,咏物
29320,回中牡丹为雨所败二首,下苑他年未可追，西州今日忽相期。水亭暮雨寒犹在，罗荐春香暖不知。舞蝶殷勤收落蕊，有人惆怅卧遥帷。章台街里芳菲伴，且问宫腰损几枝？浪笑榴花不及春，先期零落更愁人。玉盘迸泪伤心数，锦瑟惊弦破梦频。万里重阴非旧圃，一年生意属流尘。前溪舞罢君回顾，并觉今朝粉态新。,"其一
在曲江林苑往年不可回忆，在西州今天忽然相互盼望。
水边亭台幕天大雨春寒之气还存在，丝罗褥子春天散香虽温暖让人没感知。
飞舞的蝴蝶专注采收落花之粉，美人在远处忧愁地卧在帷幕中。
长安章台街里还有其他花朵为伴，暂且问您牡丹花如楚宫女的细腰在风雨后又减损多少枝？

其二
不要笑石榴花盛开迟而赶不上芳春，牡丹春过早地凋落更是愁人。
它那花冠如洁白的玉盘，泪珠飞溅，伤心屡屡；无情风雨像急奏的锦瑟，繁弦促柱，破梦频频。
万里阴云密布，已不是过去花圃，一年美好生机，早付与污泥流尘。
在前溪舞歇歌残后您若再回头看看，定会感觉到今朝风雨里牡丹的娇美姿容正奇新。",唐代,李商隐,写花
29611,咏架上鹰,天边心胆架头身，欲拟飞腾未有因。万里碧霄终一去，不知谁是解绦人。,"心志在天边,身子却困在架子上，
想要腾飞却没有机会和条件。
最终总会翱翔在万里碧空之中，
只是不知道谁是解开绳子的人。",唐代,崔铉,咏物
29749,长安晚秋 / 秋望 / 秋夕,云物凄凉拂曙流，汉家宫阙动高秋。残星几点雁横塞，长笛一声人倚楼。紫艳半开篱菊静，红衣落尽渚莲愁。鲈鱼正美不归去，空戴南冠学楚囚。,"拂晓的云与攀在漫天游动，楼台殿阁高高耸立触天空。
残星点点大雁南飞越关塞，悠扬笛声里我只身倚楼中，
艳萦的菊花静静地吐芳幽，红红的莲花落瓣忧心忡仲。
可惜鲈鱼正美回也回不去，头戴楚冠学着囚徒把数充。",唐代,赵嘏,秋天
29749,长安晚秋 / 秋望 / 秋夕,云物凄凉拂曙流，汉家宫阙动高秋。残星几点雁横塞，长笛一声人倚楼。紫艳半开篱菊静，红衣落尽渚莲愁。鲈鱼正美不归去，空戴南冠学楚囚。,"拂晓的云与攀在漫天游动，楼台殿阁高高耸立触天空。
残星点点大雁南飞越关塞，悠扬笛声里我只身倚楼中，
艳萦的菊花静静地吐芳幽，红红的莲花落瓣忧心忡仲。
可惜鲈鱼正美回也回不去，头戴楚冠学着囚徒把数充。",唐代,赵嘏,写花
29749,长安晚秋 / 秋望 / 秋夕,云物凄凉拂曙流，汉家宫阙动高秋。残星几点雁横塞，长笛一声人倚楼。紫艳半开篱菊静，红衣落尽渚莲愁。鲈鱼正美不归去，空戴南冠学楚囚。,"拂晓的云与攀在漫天游动，楼台殿阁高高耸立触天空。
残星点点大雁南飞越关塞，悠扬笛声里我只身倚楼中，
艳萦的菊花静静地吐芳幽，红红的莲花落瓣忧心忡仲。
可惜鲈鱼正美回也回不去，头戴楚冠学着囚徒把数充。",唐代,赵嘏,菊花
30063,竞渡诗 / 及第后江宁观竞渡寄袁州剌史成应元,石溪久住思端午，馆驿楼前看发机。鼙鼓动时雷隐隐，兽头凌处雪微微。冲波突出人齐譀，跃浪争先鸟退飞。向道是龙刚不信，果然夺得锦标归。,在石溪住久了开始思念端午时节的场景，在驿馆楼前观看开始行动的时机。鼙鼓初击时似雷声，兽头吐威，万人冲破齐声呼喊，跳跃着的浪花与飞鸟争先恐后。多条船像龙一样的向前冲去，果然获得了锦标归来。,唐代,卢肇,端午节
30245,山行,青枥林深亦有人，一渠流水数家分。山当日午回峰影，草带泥痕过鹿群。蒸茗气从茅舍出，缲丝声隔竹篱闻。行逢卖药归来客，不惜相随入岛云。,"青青的枥树林的深处也住着人，一条小溪由几户人家共享同分。
高山在正午时分峰影已经移动，草叶上沾着泥痕因刚跑过鹿群。
蒸煮茶叶的香气从茅屋里冒出，缫丝的声响隔着竹篱也能听闻。
在路上遇见了买药归来的山客，心甘情愿随他进入如岛的白云。",唐代,项斯,写景
30245,山行,青枥林深亦有人，一渠流水数家分。山当日午回峰影，草带泥痕过鹿群。蒸茗气从茅舍出，缲丝声隔竹篱闻。行逢卖药归来客，不惜相随入岛云。,"青青的枥树林的深处也住着人，一条小溪由几户人家共享同分。
高山在正午时分峰影已经移动，草叶上沾着泥痕因刚跑过鹿群。
蒸煮茶叶的香气从茅屋里冒出，缫丝的声响隔着竹篱也能听闻。
在路上遇见了买药归来的山客，心甘情愿随他进入如岛的白云。",唐代,项斯,山水
30245,山行,青枥林深亦有人，一渠流水数家分。山当日午回峰影，草带泥痕过鹿群。蒸茗气从茅舍出，缲丝声隔竹篱闻。行逢卖药归来客，不惜相随入岛云。,"青青的枥树林的深处也住着人，一条小溪由几户人家共享同分。
高山在正午时分峰影已经移动，草叶上沾着泥痕因刚跑过鹿群。
蒸煮茶叶的香气从茅屋里冒出，缫丝的声响隔着竹篱也能听闻。
在路上遇见了买药归来的山客，心甘情愿随他进入如岛的白云。",唐代,项斯,田园
30245,山行,青枥林深亦有人，一渠流水数家分。山当日午回峰影，草带泥痕过鹿群。蒸茗气从茅舍出，缲丝声隔竹篱闻。行逢卖药归来客，不惜相随入岛云。,"青青的枥树林的深处也住着人，一条小溪由几户人家共享同分。
高山在正午时分峰影已经移动，草叶上沾着泥痕因刚跑过鹿群。
蒸煮茶叶的香气从茅屋里冒出，缫丝的声响隔着竹篱也能听闻。
在路上遇见了买药归来的山客，心甘情愿随他进入如岛的白云。",唐代,项斯,抒情
30260,落日怅望,孤云与归鸟，千里片时间。念我何留滞，辞家久未还。微阳下乔木，远烧入秋山。临水不敢照，恐惊平昔颜！,"片片孤云和那归林鸟儿，顷刻间已是飞驰千余里。
想起了我长久离开家园，滞留在异乡只能空叹息。
斜阳余辉洒落高大树木，秋山上的落日好似火烧。
临水却不敢看我的倒影，是因为害怕容颜已变改。",唐代,马戴,思乡
30310,灞上秋居,灞原风雨定，晚见雁行频。落叶他乡树，寒灯独夜人。空园白露滴，孤壁野僧邻。寄卧郊扉久，何年致此身。,"灞原上的秋风细雨初定，傍晚看见雁群南去不停。
面对他乡树木落叶纷纷，寒夜的孤灯独照我一人。
空园里白露频频地下滴，单门独户只与野僧为邻。
寄卧荒凉郊居为时已久，何时才能为国致力献身？",唐代,马戴,秋天
30890,晚春江晴寄友人 / 晚春别,晚日低霞绮，晴山远画眉。春青河畔草，不是望乡时。,夕阳西下，含山欲坠，天边的云霞经夕阳映照，色彩斑斓。远处的青山一抹，就仿佛是美人的翠黛。春风吹青了河边的芳草，绿油油的一片，顺着河畔延伸开来。现在还不是望乡思家的时候啊。,唐代,韩琮,写景
30890,晚春江晴寄友人 / 晚春别,晚日低霞绮，晴山远画眉。春青河畔草，不是望乡时。,夕阳西下，含山欲坠，天边的云霞经夕阳映照，色彩斑斓。远处的青山一抹，就仿佛是美人的翠黛。春风吹青了河边的芳草，绿油油的一片，顺着河畔延伸开来。现在还不是望乡思家的时候啊。,唐代,韩琮,思乡
30892,暮春浐水送别 / 一作暮春送客,绿暗红稀出凤城，暮云楼阁古今情。行人莫听宫前水，流尽年光是此声。,"花飞卉谢，叶茂枝繁，朋友出了京城，暮云中的楼阁又映衬着帝京的繁华，古今之情都在其中。
远行之人切莫听这宫前的流水，流尽年华时光的正是此种声音。",唐代,韩琮,送别
30893,骆谷晚望,秦川如画渭如丝，去国还家一望时。公子王孙莫来好，岭花多是断肠枝。,辽阔的秦川沃野千里，风景如画，浩浩荡荡的渭水如绵长的细丝一般穿越三秦。这美丽的风景画是我在归乡途中一望所见的。这次不如不回来啊，怀着这种屈辱的心情回家，仿佛那山岭上的花草都枝枝使人断肠。,唐代,韩琮,写景
